"Authors","Author full names","Author(s) ID","Title","Year","Source title","Cited by","DOI","Link","Abstract","Index Keywords","Publisher","Document Type","Publication Stage","Source","EID"
"Xu J.; Ou J.; Li C.; Zhu Z.; Li J.; Zhang H.; Chen J.; Yi B.; Zhu W.; Zhang W.; Zhang G.; Gao Q.; Kuang Y.; Song J.; Chen X.; Liu H.","Xu, Jing (57281364900); Ou, Jiarui (58087625800); Li, Chen (58087416100); Zhu, Zheng (57985551800); Li, Jian (53881345800); Zhang, Hailun (57824230600); Chen, Junchen (57859822400); Yi, Bin (58087667800); Zhu, Wu (57763080100); Zhang, Weiru (58087459500); Zhang, Guanxiong (57681453300); Gao, Qian (58087667900); Kuang, Yehong (35248532200); Song, Jiangning (56023619300); Chen, Xiang (24450002300); Liu, Hong (57218492540)","57281364900; 58087625800; 58087416100; 57985551800; 53881345800; 57824230600; 57859822400; 58087667800; 57763080100; 58087459500; 57681453300; 58087667900; 35248532200; 56023619300; 24450002300; 57218492540","Multi-modality data-driven analysis of diagnosis and treatment of psoriatic arthritis","2023","npj Digital Medicine","0","10.1038/s41746-023-00757-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147249066&doi=10.1038%2fs41746-023-00757-3&partnerID=40&md5=e43f51c8a500e456c057b31a9c26cdd5","Psoriatic arthritis (PsA) is associated with psoriasis, featured by its irreversible joint symptoms. Despite the significant impact on the healthcare system, it is still challenging to leverage machine learning or statistical models to predict PsA and its progression, or analyze drug efficacy. With 3961 patients’ clinical records, we developed a machine learning model for PsA diagnosis and analysis of PsA progression risk, respectively. Furthermore, general additive models (GAMs) and the Kaplan–Meier (KM) method were applied to analyze the efficacy of various drugs on psoriasis treatment and inhibiting PsA progression. The independent experiment on the PsA prediction model demonstrates outstanding prediction performance with an AUC score of 0.87 and an AUPR score of 0.89, and the Jackknife validation test on the PsA progression prediction model also suggests the superior performance with an AUC score of 0.80 and an AUPR score of 0.83, respectively. We also identified that interleukin-17 inhibitors were the more effective drug for severe psoriasis compared to other drugs, and methotrexate had a lower effect in inhibiting PsA progression. The results demonstrate that machine learning and statistical approaches enable accurate early prediction of PsA and its progression, and analysis of drug efficacy. © 2023, The Author(s).","Dermatology; Diseases; Forecasting; Machine learning; Risk assessment; alkaline phosphatase; C reactive protein; corticosteroid; cytokine receptor antagonist; etretin; interleukin 17 inhibitor; interleukin 23 inhibitor; methotrexate; tumor necrosis factor inhibitor; unclassified drug; Clinical records; Data-driven analysis; Drug efficacy; General additive models; Healthcare systems; Machine learning models; Multi-modality; Prediction modelling; Psoriatic arthritis; Statistic modeling; adult; area under the curve; Article; China; clinical feature; cohort analysis; consultation; decision tree; Dermatology Life Quality Index; diagnostic accuracy; disease exacerbation; disease predisposition; disease severity; drug efficacy; early diagnosis; erythrocyte sedimentation rate; feature selection; female; geographic distribution; groups by age; human; Kaplan Meier method; laboratory test; liver and kidney function test; liver function test; machine learning; major clinical study; male; neutrophil count; physical examination; predictive model; prescription; probability; Psoriasis Area and Severity Index; psoriasis vulgaris; psoriatic arthritis; radial basis function; receiver operating characteristic; risk assessment; sex ratio; support vector machine; waist hip ratio; Diagnosis","Nature Research","Article","Final","Scopus","2-s2.0-85147249066"
"Mittermaier M.; Raza M.M.; Kvedar J.C.","Mittermaier, Mirja (57217144396); Raza, Marium M. (57614800100); Kvedar, Joseph C. (7003789953)","57217144396; 57614800100; 7003789953","Bias in AI-based models for medical applications: challenges and mitigation strategies","2023","npj Digital Medicine","0","10.1038/s41746-023-00858-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161879049&doi=10.1038%2fs41746-023-00858-z&partnerID=40&md5=36c50155fc6602687920c89fb2058c30","[No abstract available]","","Nature Research","Editorial","Final","Scopus","2-s2.0-85161879049"
"Lee K.Y.; Dabak S.V.; Kong V.H.; Park M.; Kwok S.L.L.; Silzle M.; Rachatan C.; Cook A.; Passanante A.; Pertwee E.; Wu Z.; Elkin J.A.; Larson H.J.; Lau E.H.Y.; Leung K.; Wu J.T.; Lin L.","Lee, Kristi Yoonsup (58059465600); Dabak, Saudamini Vishwanath (57199328967); Kong, Vivian Hanxiao (58059380800); Park, Minah (56704109300); Kwok, Shirley L. L. (58059881400); Silzle, Madison (58059817700); Rachatan, Chayapat (57705871200); Cook, Alex (57853251800); Passanante, Aly (58059817800); Pertwee, Ed (57208009255); Wu, Zhengdong (58059729500); Elkin, Javier A. (58059729600); Larson, Heidi J. (57202559142); Lau, Eric H. Y. (57294765900); Leung, Kathy (57194749530); Wu, Joseph T. (7409256423); Lin, Leesa (55838722500)","58059465600; 57199328967; 58059380800; 56704109300; 58059881400; 58059817700; 57705871200; 57853251800; 58059817800; 57208009255; 58059729500; 58059729600; 57202559142; 57294765900; 57194749530; 7409256423; 55838722500","Effectiveness of chatbots on COVID vaccine confidence and acceptance in Thailand, Hong Kong, and Singapore","2023","npj Digital Medicine","0","10.1038/s41746-023-00843-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160206847&doi=10.1038%2fs41746-023-00843-6&partnerID=40&md5=42237b44e71f216d05d56f8389e6e78b","Chatbots have become an increasingly popular tool in the field of health services and communications. Despite chatbots’ significance amid the COVID-19 pandemic, few studies have performed a rigorous evaluation of the effectiveness of chatbots in improving vaccine confidence and acceptance. In Thailand, Hong Kong, and Singapore, from February 11th to June 30th, 2022, we conducted multisite randomised controlled trials (RCT) on 2,045 adult guardians of children and seniors who were unvaccinated or had delayed vaccinations. After a week of using COVID-19 vaccine chatbots, the differences in vaccine confidence and acceptance were compared between the intervention and control groups. Compared to non-users, fewer chatbot users reported decreased confidence in vaccine effectiveness in the Thailand child group [Intervention: 4.3 % vs. Control: 17%, P = 0.023]. However, more chatbot users reported decreased vaccine acceptance [26% vs. 12%, P = 0.028] in Hong Kong child group and decreased vaccine confidence in safety [29% vs. 10%, P = 0.041] in Singapore child group. There was no statistically significant change in vaccine confidence or acceptance in the Hong Kong senior group. Employing the RE-AIM framework, process evaluation indicated strong acceptance and implementation support for vaccine chatbots from stakeholders, with high levels of sustainability and scalability. This multisite, parallel RCT study on vaccine chatbots found mixed success in improving vaccine confidence and acceptance among unvaccinated Asian subpopulations. Further studies that link chatbot usage and real-world vaccine uptake are needed to augment evidence for employing vaccine chatbots to advance vaccine confidence and acceptance. © 2023, The Author(s).","SARS-CoV-2 vaccine; Chatbots; Control groups; Health communication; Health services; Hong-kong; Multi-site; Randomized controlled trial; Rigorous evaluation; Singapore; Thailand; adult; Article; child; clinical article; clinical effectiveness; controlled study; coronavirus disease 2019; drug safety; female; health care personnel; health service; Hong Kong; human; male; misinformation; multicenter study; randomized controlled trial; randomized controlled trial (topic); regression model; risk perception; Singapore; sociodemographics; Thailand; Vaccines","Nature Research","Article","Final","Scopus","2-s2.0-85160206847"
"Dong Z.; Wang J.; Li Y.; Deng Y.; Zhou W.; Zeng X.; Gong D.; Liu J.; Pan J.; Shang R.; Xu Y.; Xu M.; Zhang L.; Zhang M.; Tao X.; Zhu Y.; Du H.; Lu Z.; Yao L.; Wu L.; Yu H.","Dong, Zehua (57219774258); Wang, Junxiao (58018190800); Li, Yanxia (58190835500); Deng, Yunchao (57109635900); Zhou, Wei (57198624097); Zeng, Xiaoquan (58017087100); Gong, Dexin (57207781179); Liu, Jun (57196295810); Pan, Jie (57972911200); Shang, Renduo (57219979201); Xu, Youming (57215496299); Xu, Ming (57886572200); Zhang, Lihui (57215025612); Zhang, Mengjiao (57207770546); Tao, Xiao (57277238800); Zhu, Yijie (57213267205); Du, Hongliu (57372542600); Lu, Zihua (57218632638); Yao, Liwen (57209986966); Wu, Lianlian (57201900744); Yu, Honggang (7405853497)","57219774258; 58018190800; 58190835500; 57109635900; 57198624097; 58017087100; 57207781179; 57196295810; 57972911200; 57219979201; 57215496299; 57886572200; 57215025612; 57207770546; 57277238800; 57213267205; 57372542600; 57218632638; 57209986966; 57201900744; 7405853497","Explainable artificial intelligence incorporated with domain knowledge diagnosing early gastric neoplasms under white light endoscopy","2023","npj Digital Medicine","0","10.1038/s41746-023-00813-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153111547&doi=10.1038%2fs41746-023-00813-y&partnerID=40&md5=79a2693a082bc8ed942c21b82b437df8","White light endoscopy is the most pivotal tool for detecting early gastric neoplasms. Previous artificial intelligence (AI) systems were primarily unexplainable, affecting their clinical credibility and acceptability. We aimed to develop an explainable AI named ENDOANGEL-ED (explainable diagnosis) to solve this problem. A total of 4482 images and 296 videos with focal lesions from 3279 patients from eight hospitals were used for training, validating, and testing ENDOANGEL-ED. A traditional sole deep learning (DL) model was trained using the same dataset. The performance of ENDOANGEL-ED and sole DL was evaluated on six levels: internal and external images, internal and external videos, consecutive videos, and man–machine comparison with 77 endoscopists in videos. Furthermore, a multi-reader, multi-case study was conducted to evaluate the ENDOANGEL-ED’s effectiveness. A scale was used to compare the overall acceptance of endoscopists to traditional and explainable AI systems. The ENDOANGEL-ED showed high performance in the image and video tests. In man–machine comparison, the accuracy of ENDOANGEL-ED was significantly higher than that of all endoscopists in internal (81.10% vs. 70.61%, p < 0.001) and external videos (88.24% vs. 78.49%, p < 0.001). With ENDOANGEL-ED’s assistance, the accuracy of endoscopists significantly improved (70.61% vs. 79.63%, p < 0.001). Compared with the traditional AI, the explainable AI increased the endoscopists’ trust and acceptance (4.42 vs. 3.74, p < 0.001; 4.52 vs. 4.00, p < 0.001). In conclusion, we developed a real-time explainable AI that showed high performance, higher clinical credibility, and acceptance than traditional DL models and greatly improved the diagnostic ability of endoscopists. © 2023, The Author(s).","Deep learning; Domain Knowledge; Tumors; Artificial intelligence systems; Case-studies; Diagnostic ability; Domain knowledge; Gastric neoplasms; Learning models; Man machines; Performance; Real- time; White light; adenomatous polyp; adult; Article; artificial intelligence; atrophic gastritis; cancer patient; case study; chronic inflammation; clinical decision making; clinical effectiveness; controlled study; crossover procedure; deep learning; diagnostic accuracy; diagnostic test accuracy study; differential diagnosis; early cancer; early cancer diagnosis; endoscopist; feature extraction; female; gaussian naive bayes; gradient boosting decision tree; health personnel attitude; human; human versus nonhuman data; image analysis; intermethod comparison; intestinal metaplasia of the stomach; intraepithelial neoplasia; k nearest neighbor; knowledge; logistic regression analysis; machine learning; major clinical study; male; man machine interaction; middle aged; predictive value; prospective study; random forest; randomized controlled trial; retrospective study; sensitivity and specificity; stomach cancer; stomach carcinoma; stomach lymphoma; stomach polyp; support vector machine; trust; tumor differentiation; validation study; videorecording; white light endoscopy; Endoscopy","Nature Research","Article","Final","Scopus","2-s2.0-85153111547"
"Liu C.; Tai M.; Hu J.; Zhu X.; Wang W.; Guo Y.; Kan H.; Chen R.","Liu, Cong (56924046500); Tai, Meihui (57868435400); Hu, Jialu (57169053500); Zhu, Xinlei (57211296825); Wang, Weidong (57202549714); Guo, Yutao (13008866900); Kan, Haidong (7101602991); Chen, Renjie (57740109300)","56924046500; 57868435400; 57169053500; 57211296825; 57202549714; 13008866900; 7101602991; 57740109300","Application of smart devices in investigating the effects of air pollution on atrial fibrillation onset","2023","npj Digital Medicine","0","10.1038/s41746-023-00788-w","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150676196&doi=10.1038%2fs41746-023-00788-w&partnerID=40&md5=58ed21ac5ee5b88c0ed4a80908f7fb80","Few studies have examined the link between short-term exposure to air pollutants and atrial fibrillation (AF) episodes. This study aims to examine the association of hourly criteria air pollutants with AF episodes. We employ a smart device-based photoplethysmography technology to screen AF from 2018 to 2021. Hourly concentrations of six criteria air pollutants are matched to the onset hour of AF for each participant. We adopt a time-stratified case-crossover design to capture the acute effects of air pollutants on AF episodes, using conditional logistic regression models. Subgroup analyses are conducted by age, gender, and season. A total of 11,906 episodes of AF are identified in 2976 participants from 288 Chinese cities. Generally, the strongest associations of air pollutants are present at lag 18–24 h, with positive and linear exposure-response relationships. For an interquartile range increase in inhalable particles, fine particles, nitrogen dioxide, and carbon monoxide, the odds ratio (OR) of AF is 1.19 [95% confidential interval (CI): 1.03, 1.37], 1.38 (95%CI: 1.14, 1.67), 1.60 (95%CI: 1.16, 2.20) and 1.48 (95%CI: 1.19, 1.84), respectively. The estimates are robust to the adjustment of co-pollutants, and they are larger in females, older people, and in cold seasons. There are insignificant associations for sulfur dioxide and ozone. This nationwide case-crossover study demonstrates robust evidence of significant associations between hourly exposure to air pollutants and the onset of AF episodes, which underscores the importance of ongoing efforts to further improve air quality as an effective target for AF prevention. © 2023, The Author(s).","Air quality; Diseases; Nitrogen oxides; Regression analysis; Sulfur dioxide; carbon monoxide; nitrogen dioxide; ozone; sulfur dioxide; Air pollutants; Atrial fibrillation; Case-crossover designs; Chinese cities; Conditional logistic regressions; Confidential interval; Criteria air pollutants; Logistic Regression modeling; Short-term exposure; Smart devices; adult; air pollutant; air pollution; air quality; Article; atrial fibrillation; city; cold stress; controlled study; crossover procedure; female; gender; human; major clinical study; male; photoelectric plethysmography; respirable particulate matter; season; Carbon monoxide","Nature Research","Article","Final","Scopus","2-s2.0-85150676196"
"Patterson M.R.; Nunes A.A.S.; Gerstel D.; Pilkar R.; Guthrie T.; Neishabouri A.; Guo C.C.","Patterson, Matthew R. (36617836100); Nunes, Adonay A. S. (58160838700); Gerstel, Dawid (57994778600); Pilkar, Rakesh (57203627476); Guthrie, Tyler (57214890961); Neishabouri, Ali (57797171600); Guo, Christine C. (55233468300)","36617836100; 58160838700; 57994778600; 57203627476; 57214890961; 57797171600; 55233468300","40 years of actigraphy in sleep medicine and current state of the art algorithms","2023","npj Digital Medicine","1","10.1038/s41746-023-00802-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151051059&doi=10.1038%2fs41746-023-00802-1&partnerID=40&md5=5da0462a59316ad3f73ddf780c40ff2b","For the last 40 years, actigraphy or wearable accelerometry has provided an objective, low-burden and ecologically valid approach to assess real-world sleep and circadian patterns, contributing valuable data to epidemiological and clinical insights on sleep and sleep disorders. The proper use of wearable technology in sleep research requires validated algorithms that can derive sleep outcomes from the sensor data. Since the publication of the first automated scoring algorithm by Webster in 1982, a variety of sleep algorithms have been developed and contributed to sleep research, including many recent ones that leverage machine learning and / or deep learning approaches. However, it remains unclear how these algorithms compare to each other on the same data set and if these modern data science approaches improve the analytical validity of sleep outcomes based on wrist-worn acceleration data. This work provides a systematic evaluation across 8 state-of-the-art sleep algorithms on a common sleep data set with polysomnography (PSG) as ground truth. Despite the inclusion of recently published complex algorithms, simple regression-based and heuristic algorithms demonstrated slightly superior performance in sleep-wake classification and sleep outcome estimation. The performance of complex machine learning and deep learning models seem to suffer from poor generalization. This independent and systematic analytical validation of sleep algorithms provides key evidence on the use of wearable digital health technologies for sleep research and care. © 2023, The Author(s).","Deep learning; Heuristic algorithms; Learning systems; Patient monitoring; Wearable sensors; 'current; Accelerometry; Actigraphy; Data set; Low burdens; Machine-learning; Performance; Real-world; Sleep disorders; State-of-the-art algorithms; acceleration; actimetry; article; computer heuristics; data science; deep learning; human; machine learning; polysomnography; sleep medicine; validity; wrist; Sleep research","Nature Research","Article","Final","Scopus","2-s2.0-85151051059"
"Mosquera-Lopez C.; Wilson L.M.; El Youssef J.; Hilts W.; Leitschuh J.; Branigan D.; Gabo V.; Eom J.H.; Castle J.R.; Jacobs P.G.","Mosquera-Lopez, Clara (55814148300); Wilson, Leah M. (57200657658); El Youssef, Joseph (36448857800); Hilts, Wade (57203102034); Leitschuh, Joseph (57190606607); Branigan, Deborah (35209651900); Gabo, Virginia (57189221724); Eom, Jae H. (57990667300); Castle, Jessica R. (36173836000); Jacobs, Peter G. (26321653200)","55814148300; 57200657658; 36448857800; 57203102034; 57190606607; 35209651900; 57189221724; 57990667300; 36173836000; 26321653200","Enabling fully automated insulin delivery through meal detection and size estimation using Artificial Intelligence","2023","npj Digital Medicine","1","10.1038/s41746-023-00783-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150214429&doi=10.1038%2fs41746-023-00783-1&partnerID=40&md5=cc8f4e7c04209b504bb1e4808e0fcb31","We present a robust insulin delivery system that includes automated meal detection and carbohydrate content estimation using machine learning for meal insulin dosing called robust artificial pancreas (RAP). We conducted a randomized, single-center crossover trial to compare postprandial glucose control in the four hours following unannounced meals using a hybrid model predictive control (MPC) algorithm and the RAP system. The RAP system includes a neural network model to automatically detect meals and deliver a recommended meal insulin dose. The meal detection algorithm has a sensitivity of 83.3%, false discovery rate of 16.6%, and mean detection time of 25.9 minutes. While there is no significant difference in incremental area under the curve of glucose, RAP significantly reduces time above range (glucose >180 mg/dL) by 10.8% (P = 0.04) and trends toward increasing time in range (70–180 mg/dL) by 9.1% compared with MPC. Time below range (glucose <70 mg/dL) is not significantly different between RAP and MPC. © 2023, The Author(s).","Artificial intelligence; Artificial organs; Insulin; Model predictive control; Predictive control systems; glucose; hemoglobin A1c; insulin; Artificial pancreas; Carbohydrate content; Detection estimation; Fully automated; Glucose control; Insulin delivery; Insulin delivery system; Machine-learning; Model-predictive control; Size estimation; adult; area under the curve; Article; artificial intelligence; artificial neural network; carbohydrate analysis; clinical article; controlled study; crossover procedure; detection algorithm; diagnostic test accuracy study; false discovery rate; female; food intake; glucose blood level; human; machine learning; male; model predictive control; randomized controlled trial; Glucose","Nature Research","Article","Final","Scopus","2-s2.0-85150214429"
"Joseph M.J.; Summerscales M.; Yogesan S.; Bell A.; Genevieve M.; Kanagasingam Y.","Joseph, Michael Jose (58089444200); Summerscales, Matthew (58089414700); Yogesan, Saieesha (58089294100); Bell, Anthony (55707962100); Genevieve, Michele (58089322900); Kanagasingam, Yogesan (6506620581)","58089444200; 58089414700; 58089294100; 55707962100; 58089322900; 6506620581","The use of kiosks to improve triage efficiency in the emergency department","2023","npj Digital Medicine","0","10.1038/s41746-023-00758-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147332304&doi=10.1038%2fs41746-023-00758-2&partnerID=40&md5=42ac48d823edba078bcbb1c6958c22d8","Triage is a system used to prioritise patients as they enter the emergency department (ED) based on their need for urgent care. In recent decades, EDs have becoming increasingly overcrowded, leading to longer pre-triage waiting times for patients. E-triage interventions like kiosks have been proposed as a solution to overcrowding. We conducted a literature review into the effectiveness of kiosks in improving triage efficiency. After rigorously searching five biomedical databases and screening candidate articles in Endnote, we identified nine papers pertaining to the introduction of kiosks in emergency departments. Six articles had positive findings—with E-triage interventions improving some aspect of the triage process—such as reducing pre-triage times. Conversely, only three articles reported negative findings, such as low uptake. Consequently, EDs should consider introducing kiosks to complement the current nurse-led triage process and thereby promote better patient outcomes. © 2023, The Author(s).","Diagnosis; Emergency rooms; 'current; Emergency departments; Literature reviews; Waiting time; emergency ward; human; null result; nurse; outcome assessment; patient triage; review; Efficiency","Nature Research","Review","Final","Scopus","2-s2.0-85147332304"
"Yang J.; Soltan A.A.S.; Eyre D.W.; Yang Y.; Clifton D.A.","Yang, Jenny (57278146400); Soltan, Andrew A. S. (57221252945); Eyre, David W. (36458191600); Yang, Yang (57826616600); Clifton, David A. (14036806800)","57278146400; 57221252945; 36458191600; 57826616600; 14036806800","An adversarial training framework for mitigating algorithmic biases in clinical machine learning","2023","npj Digital Medicine","1","10.1038/s41746-023-00805-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151327893&doi=10.1038%2fs41746-023-00805-y&partnerID=40&md5=9081d62b88cb3e6841e811874d28f20e","Machine learning is becoming increasingly prominent in healthcare. Although its benefits are clear, growing attention is being given to how these tools may exacerbate existing biases and disparities. In this study, we introduce an adversarial training framework that is capable of mitigating biases that may have been acquired through data collection. We demonstrate this proposed framework on the real-world task of rapidly predicting COVID-19, and focus on mitigating site-specific (hospital) and demographic (ethnicity) biases. Using the statistical definition of equalized odds, we show that adversarial training improves outcome fairness, while still achieving clinically-effective screening performances (negative predictive values >0.98). We compare our method to previous benchmarks, and perform prospective and external validation across four independent hospital cohorts. Our method can be generalized to any outcomes, models, and definitions of fairness. © 2023, The Author(s).","COVID-19; Machine learning; Algorithmics; Data collection; Machine-learning; Negative predictive value; Prospectives; Real-world task; Screening performance; Site-specific; Training framework; algorithm bias; Article; case report; clinical article; coronavirus disease 2019; demography; diagnostic test accuracy study; ethnicity; fairness; human; machine learning; predictive value; prospective study; Hospitals","Nature Research","Article","Final","Scopus","2-s2.0-85151327893"
"Sylolypavan A.; Sleeman D.; Wu H.; Sim M.","Sylolypavan, Aneeta (57696944600); Sleeman, Derek (7005227351); Wu, Honghan (34874014100); Sim, Malcolm (24462979700)","57696944600; 7005227351; 34874014100; 24462979700","The impact of inconsistent human annotations on AI driven clinical decision making","2023","npj Digital Medicine","0","10.1038/s41746-023-00773-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148694822&doi=10.1038%2fs41746-023-00773-3&partnerID=40&md5=b77b3c00795e53437893468829bea173","In supervised learning model development, domain experts are often used to provide the class labels (annotations). Annotation inconsistencies commonly occur when even highly experienced clinical experts annotate the same phenomenon (e.g., medical image, diagnostics, or prognostic status), due to inherent expert bias, judgments, and slips, among other factors. While their existence is relatively well-known, the implications of such inconsistencies are largely understudied in real-world settings, when supervised learning is applied on such ‘noisy’ labelled data. To shed light on these issues, we conducted extensive experiments and analyses on three real-world Intensive Care Unit (ICU) datasets. Specifically, individual models were built from a common dataset, annotated independently by 11 Glasgow Queen Elizabeth University Hospital ICU consultants, and model performance estimates were compared through internal validation (Fleiss’ κ = 0.383 i.e., fair agreement). Further, broad external validation (on both static and time series datasets) of these 11 classifiers was carried out on a HiRID external dataset, where the models’ classifications were found to have low pairwise agreements (average Cohen’s κ = 0.255 i.e., minimal agreement). Moreover, they tend to disagree more on making discharge decisions (Fleiss’ κ = 0.174) than predicting mortality (Fleiss’ κ = 0.267). Given these inconsistencies, further analyses were conducted to evaluate the current best practices in obtaining gold-standard models and determining consensus. The results suggest that: (a) there may not always be a “super expert” in acute clinical settings (using internal and external validation model performances as a proxy); and (b) standard consensus seeking (such as majority vote) consistently leads to suboptimal models. Further analysis, however, suggests that assessing annotation learnability and using only ‘learnable’ annotated datasets for determining consensus achieves optimal models in most cases. © 2023, The Author(s).","Classification (of information); Decision making; Diagnosis; Learning systems; Medical imaging; Supervised learning; Class labels; Clinical decision making; Domain experts; Expert bias; Human annotations; Labeled data; Learning models; Model development; Modeling performance; Real world setting; article; classifier; clinical decision making; consensus; consultation; gold standard; human; intensive care unit; mortality; time series analysis; university hospital; Intensive care units","Nature Research","Article","Final","Scopus","2-s2.0-85148694822"
"Duffourc M.N.; Gerke S.","Duffourc, Mindy Nunez (57193032783); Gerke, Sara (57199176578)","57193032783; 57199176578","The proposed EU Directives for AI liability leave worrying gaps likely to impact medical AI","2023","npj Digital Medicine","0","10.1038/s41746-023-00823-w","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85156129320&doi=10.1038%2fs41746-023-00823-w&partnerID=40&md5=77b356f13f790bb6b0524a28f5437b1c","Two newly proposed Directives impact liability for artificial intelligence in the EU: a Product Liability Directive (PLD) and an AI Liability Directive (AILD). While these proposed Directives provide some uniform liability rules for AI-caused harm, they fail to fully accomplish the EU’s goal of providing clarity and uniformity for liability for injuries caused by AI-driven goods and services. Instead, the Directives leave potential liability gaps for injuries caused by some black-box medical AI systems, which use opaque and complex reasoning to provide medical decisions and/or recommendations. Patients may not be able to successfully sue manufacturers or healthcare providers for some injuries caused by these black-box medical AI systems under either EU Member States’ strict or fault-based liability laws. Since the proposed Directives fail to address these potential liability gaps, manufacturers and healthcare providers may have difficulty predicting liability risks associated with creating and/or using some potentially beneficial black-box medical AI systems. © 2023, The Author(s).","Health care; AI systems; Black boxes; EU directives; Fault-based; Good and services; Health care providers; Medical decision making; Potential liability; Products liabilities; Article; artificial intelligence; European Union; health care personnel; human; injury; law; legal liability; medical decision making; medical liability; reasoning; Product liability","Nature Research","Article","Final","Scopus","2-s2.0-85156129320"
"Joo Y.S.; Rim T.H.; Koh H.B.; Yi J.; Kim H.; Lee G.; Kim Y.A.; Kang S.-W.; Kim S.S.; Park J.T.","Joo, Young Su (56453920900); Rim, Tyler Hyungtaek (56528200900); Koh, Hee Byung (57212586672); Yi, Joseph (58019543900); Kim, Hyeonmin (58076728100); Lee, Geunyoung (57216654725); Kim, Young Ah (57281282400); Kang, Shin-Wook (34768359700); Kim, Sung Soo (57837548700); Park, Jung Tak (57986939900)","56453920900; 56528200900; 57212586672; 58019543900; 58076728100; 57216654725; 57281282400; 34768359700; 57837548700; 57986939900","Non-invasive chronic kidney disease risk stratification tool derived from retina-based deep learning and clinical factors","2023","npj Digital Medicine","0","10.1038/s41746-023-00860-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162122621&doi=10.1038%2fs41746-023-00860-5&partnerID=40&md5=9522530d876272b6499b0cbdd1905c9f","Despite the importance of preventing chronic kidney disease (CKD), predicting high-risk patients who require active intervention is challenging, especially in people with preserved kidney function. In this study, a predictive risk score for CKD (Reti-CKD score) was derived from a deep learning algorithm using retinal photographs. The performance of the Reti-CKD score was verified using two longitudinal cohorts of the UK Biobank and Korean Diabetic Cohort. Validation was done in people with preserved kidney function, excluding individuals with eGFR <90 mL/min/1.73 m2 or proteinuria at baseline. In the UK Biobank, 720/30,477 (2.4%) participants had CKD events during the 10.8-year follow-up period. In the Korean Diabetic Cohort, 206/5014 (4.1%) had CKD events during the 6.1-year follow-up period. When the validation cohorts were divided into quartiles of Reti-CKD score, the hazard ratios for CKD development were 3.68 (95% Confidence Interval [CI], 2.88–4.41) in the UK Biobank and 9.36 (5.26–16.67) in the Korean Diabetic Cohort in the highest quartile compared to the lowest. The Reti-CKD score, compared to eGFR based methods, showed a superior concordance index for predicting CKD incidence, with a delta of 0.020 (95% CI, 0.011–0.029) in the UK Biobank and 0.024 (95% CI, 0.002–0.046) in the Korean Diabetic Cohort. In people with preserved kidney function, the Reti-CKD score effectively stratifies future CKD risk with greater performance than conventional eGFR-based methods. © 2023, The Author(s).","Deep learning; Patient treatment; Biobanks; Chronic kidney disease; Confidence interval; Disease risks; Follow up; High-risk patients; Kidney function; Performance; Risk stratification; Up period; Learning algorithms","Nature Research","Article","Final","Scopus","2-s2.0-85162122621"
